N,ID1,NAME1,RA1,DE1,SIGMA_RA1,SIGMA_DE1,ID2,NAME2,RA2,DE2,SIGMA_RA2,SIGMA_DE2
32,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3167,UNNAMED,274.76503307,-13.83914027,0.06274106890892511,0.03422240099125302
33,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3168,UNNAMED,274.72337073,-13.83934215,0.06274106890892511,0.03422240099125302
34,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3169,UNNAMED,274.73005955,-13.84375424,0.02509642858347706,0.1140746716706884
35,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3170,UNNAMED,274.72586762,-13.83877449,0.09924495854002896,0.06844480198250602
36,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3171,UNNAMED,274.74669879,-13.83867355,0.02509642858347706,0.10266720552352658
37,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3172,UNNAMED,274.73821216,-13.80871429,0.02509642858347706,0.06844480198250602
38,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3173,UNNAMED,274.73197993,-13.81207786,0.02509642858347706,0.03422240099125302
39,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3174,UNNAMED,274.73006812,-13.84542088,0.02509642858347706,0.2281493433413768
40,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3175,UNNAMED,274.70927977,-13.85385506,0.02509642858347706,0.03422240099125302
41,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3176,UNNAMED,274.72611608,-13.88710723,0.046770615282991534,0.011407467422045594
42,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3177,H2CO,274.73424292,-13.84706734,0.02509642858347706,0.045629869688182376
43,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3178,OH-A,274.73822928,-13.81204758,0.02509642858347706,0.3422240048129951
44,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3179,UNNAMED,274.58347905,-13.69612936,0.02509642858347706,0.03422240099125302
45,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3180,UNNAMED,274.60353553,-13.70742119,0.02509642858347706,0.1140746716706884
46,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3181,UNNAMED,274.61103763,-13.70794039,0.02509642858347706,0.07985226812966786
47,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3182,UNNAMED,274.60062771,-13.70910197,0.02509642858347706,0.06844480198250602
48,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3183,UNNAMED,274.58731853,-13.71361097,0.06844480198250602,0.03422240099125302
49,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3184,UNNAMED,274.59608905,-13.71773518,0.02509642858347706,0.1140746716706884
50,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3185,UNNAMED,274.61691174,-13.71596758,0.10380795111833574,0.022814934844091188
51,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3186,UNNAMED,274.58348761,-13.697795999999999,0.02509642858347706,0.1140746716706884
52,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3187,UNNAMED,274.60098443,-13.69743342,0.02509642858347706,0.03422240099125302
53,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3188,UNNAMED,274.60443011,-13.71936145,0.09810422314428988,0.011407467422045594
54,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3189,18156-1343,274.61936157,-13.70623336,0.02509642858347706,0.022814934844091188
55,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3190,H2CO,274.60448146,-13.72936133,0.02509642858347706,0.022814934844091188
56,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3191,H2CO,274.65242469,-13.73524017,0.02509642858347706,0.03422240099125302
57,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3192,H2CO,274.60027527,-13.72160383,0.02509642858347706,0.07985226812966786
58,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3193,OH-A,274.93418892,-13.75859752,0.02509642858347706,0.2281493433413768
59,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3194,RAFGL 2117,274.65110634,-13.72191306,0.02509642858347706,0.1140746716706884
60,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3195,18159-1346,274.6879048,-13.74812396,0.02509642858347706,0.022814934844091188
61,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3196,OH-A,274.68793619,-13.75423499,0.02509642858347706,0.2281493433413768
62,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3197,UNNAMED,274.8182384,-13.65276902,0.02509642858347706,0.03422240099125302
63,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3198,H2O-E,274.84923385,-13.68484148,0.02509642858347706,0.011407467422045594
64,1138,J1818.0-1339 ,274.5187,-13.6527,0.14980441,0.12576266,3404,RCW 167,274.69971541,-11.978877800000001,0.02509642858347706,1.0266720144389851
0,1139,J1818.1-2000 ,274.5329,-20.0161,0.041079216,0.040550563,1338,W 31,272.32718248,-20.32383157,1.0608943822832604,0.3422240048129951
0,1140,J1818.3-1233 ,274.5775,-12.5538,0.06852943,0.10461414,3135,"RCW 165,Eagl",274.70992267,-13.97885353,0.02509642858347706,0.7985226506994683
1,1140,J1818.3-1233 ,274.5775,-12.5538,0.06852943,0.10461414,3141,UNNAMED,274.75906045,-13.81194665,0.13688960396501207,0.5703733277562316
2,1140,J1818.3-1233 ,274.5775,-12.5538,0.06852943,0.10461414,3147,UNNAMED,274.66757456,-13.84572371,0.02509642858347706,2.2814933110249265
3,1140,J1818.3-1233 ,274.5775,-12.5538,0.06852943,0.10461414,3404,RCW 167,274.69971541,-11.978877800000001,0.02509642858347706,1.0266720144389851
4,1140,J1818.3-1233 ,274.5775,-12.5538,0.06852943,0.10461414,3407,UNNAMED,274.47821813,-11.84494956,0.02509642858347706,0.3422240048129951
5,1140,J1818.3-1233 ,274.5775,-12.5538,0.06852943,0.10461414,3408,UNNAMED,274.46150228,-11.83503046,0.02509642858347706,0.3422240048129951
6,1140,J1818.3-1233 ,274.5775,-12.5538,0.06852943,0.10461414,3449,[CII],274.48142368,-11.65493165,0.02509642858347706,0.3422240048129951
7,1140,J1818.3-1233 ,274.5775,-12.5538,0.06852943,0.10461414,3452,OH-A,274.44889372,-11.81342464,0.02509642858347706,0.3422240048129951
0,1143,J1818.6-1533 ,274.6579,-15.5615,0.042254817,0.05243425,3049,S 47,274.51849988,-15.62980235,0.0570373358353442,0.022814934844091188
1,1143,J1818.6-1533 ,274.6579,-15.5615,0.042254817,0.05243425,3053,UNNAMED,274.54377292,-15.60273506,0.02509642858347706,0.07985226812966786
2,1143,J1818.6-1533 ,274.6579,-15.5615,0.042254817,0.05243425,3054,18153-1536,274.55073937,-15.58047879,0.02509642858347706,0.022814934844091188
3,1143,J1818.6-1533 ,274.6579,-15.5615,0.042254817,0.05243425,3055,CO,274.61312339999995,-15.63906609,0.0889782481867464,0.009506222426743406
4,1143,J1818.6-1533 ,274.6579,-15.5615,0.042254817,0.05243425,3135,"RCW 165,Eagl",274.70992267,-13.97885353,0.02509642858347706,0.7985226506994683
5,1143,J1818.6-1533 ,274.6579,-15.5615,0.042254817,0.05243425,3147,UNNAMED,274.66757456,-13.84572371,0.02509642858347706,2.2814933110249265
0,1145,J1818.8-0828 ,274.7211,-8.4668,0.055805597,0.06809541,3147,UNNAMED,274.66757456,-13.84572371,0.02509642858347706,2.2814933110249265
0,1146,J1819.4-1102 ,274.8637,-11.0364,0.14709942,0.10529812,3138,CO,275.07056419,-13.94738379,0.02509642858347706,1.1407466555124632
1,1146,J1819.4-1102 ,274.8637,-11.0364,0.14709942,0.10529812,3147,UNNAMED,274.66757456,-13.84572371,0.02509642858347706,2.2814933110249265
2,1146,J1819.4-1102 ,274.8637,-11.0364,0.14709942,0.10529812,3404,RCW 167,274.69971541,-11.978877800000001,0.02509642858347706,1.0266720144389851
3,1146,J1819.4-1102 ,274.8637,-11.0364,0.14709942,0.10529812,3463,UNNAMED,274.56636086,-11.14784701,0.02509642858347706,0.0570373358353442
4,1146,J1819.4-1102 ,274.8637,-11.0364,0.14709942,0.10529812,3464,UNNAMED,274.56838249,-11.13561483,0.02509642858347706,0.022814934844091188
5,1146,J1819.4-1102 ,274.8637,-11.0364,0.14709942,0.10529812,3465,UNNAMED,274.57468091,-11.14530665,0.02509642858347706,0.10266720552352658
6,1146,J1819.4-1102 ,274.8637,-11.0364,0.14709942,0.10529812,3466,UNNAMED,274.58047741,-11.13805625,0.02509642858347706,0.045629869688182376
0,1147,J1819.9-1300 ,274.9789,-13.0055,0.12725022,0.119661115,3135,"RCW 165,Eagl",274.70992267,-13.97885353,0.02509642858347706,0.7985226506994683
1,1147,J1819.9-1300 ,274.9789,-13.0055,0.12725022,0.119661115,3137,CO,274.91743413,-13.822290599999999,0.02509642858347706,0.4562986866827536
2,1147,J1819.9-1300 ,274.9789,-13.0055,0.12725022,0.119661115,3138,CO,275.07056419,-13.94738379,0.02509642858347706,1.1407466555124632
3,1147,J1819.9-1300 ,274.9789,-13.0055,0.12725022,0.119661115,3141,UNNAMED,274.75906045,-13.81194665,0.13688960396501207,0.5703733277562316
4,1147,J1819.9-1300 ,274.9789,-13.0055,0.12725022,0.119661115,3147,UNNAMED,274.66757456,-13.84572371,0.02509642858347706,2.2814933110249265
5,1147,J1819.9-1300 ,274.9789,-13.0055,0.12725022,0.119661115,3178,OH-A,274.73822928,-13.81204758,0.02509642858347706,0.3422240048129951
6,1147,J1819.9-1300 ,274.9789,-13.0055,0.12725022,0.119661115,3193,OH-A,274.93418892,-13.75859752,0.02509642858347706,0.2281493433413768
7,1147,J1819.9-1300 ,274.9789,-13.0055,0.12725022,0.119661115,3404,RCW 167,274.69971541,-11.978877800000001,0.02509642858347706,1.0266720144389851
0,1149,J1819.9-1530 ,274.99,-15.5028,0.060690295,0.04772566599999999,2827,UNNAMED,274.97132801,-16.17761524,0.02509642858347706,0.3422240048129951
1,1149,J1819.9-1530 ,274.99,-15.5028,0.060690295,0.04772566599999999,2835,CO,274.97290594,-16.47761149,0.02509642858347706,0.4562986866827536
2,1149,J1819.9-1530 ,274.99,-15.5028,0.060690295,0.04772566599999999,3011,H2CO,275.03294561,-16.01064795,0.02509642858347706,0.2281493433413768
3,1149,J1819.9-1530 ,274.99,-15.5028,0.060690295,0.04772566599999999,3138,CO,275.07056419,-13.94738379,0.02509642858347706,1.1407466555124632
0,1156,J1823.3-1340 ,275.8363,-13.6676,0.016291248,0.016008914,3260,18204-1344,275.82262605,-13.713462699999997,0.02509642858347706,0.022814934844091188
1,1156,J1823.3-1340 ,275.8363,-13.6676,0.016291248,0.016008914,3261,"RAFGL 2139,I",275.82509156,-13.70678403,0.02509642858347706,0.1140746716706884
2,1156,J1823.3-1340 ,275.8363,-13.6676,0.016291248,0.016008914,3262,H2O-E,275.82470627,-13.71289708,0.02509642858347706,0.022814934844091188
3,1156,J1823.3-1340 ,275.8363,-13.6676,0.016291248,0.016008914,3263,H2O-E,275.82461948,-13.71303361,0.02509642858347706,5.703733399149376e-07
4,1156,J1823.3-1340 ,275.8363,-13.6676,0.016291248,0.016008914,3264,H2O-E,275.82462366,-13.71303637,0.02509642858347706,5.703733399149376e-07
5,1156,J1823.3-1340 ,275.8363,-13.6676,0.016291248,0.016008914,3265,H2O-E,275.82463625,-13.71305297,0.02509642858347706,5.703733399149376e-07
6,1156,J1823.3-1340 ,275.8363,-13.6676,0.016291248,0.016008914,3266,H2O-E,275.82461951,-13.71303917,0.02509642858347706,5.703733399149376e-07
7,1156,J1823.3-1340 ,275.8363,-13.6676,0.016291248,0.016008914,3267,H2O-E,275.82462369999996,-13.7130447,0.02509642858347706,5.703733399149376e-07
0,1161,J1824.5+0107 ,276.125,1.1251,0.057334192,0.07133526,6022,SERPENS clou,277.38464955,1.28426266,1.3688960192519803,0.022814934844091188
0,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3302,CO,276.38688023,-13.00794778,0.02509642858347706,0.6844480096259902
1,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3403,"S 54,Gum 84",274.47347014,-11.72997114,1.5970453013989363,0.022814934844091188
2,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3476,CO,276.74141660000004,-12.76039853,0.02509642858347706,0.3422240048129951
3,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3477,CO,276.7501894,-12.76507844,0.02509642858347706,0.7985226506994683
4,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3478,CO,276.77805998,-12.75661041,0.02509642858347706,0.2281493433413768
5,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3479,CO,276.78755318,-12.73906435,0.02509642858347706,0.2281493433413768
6,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3499,[CII],276.79393504,-12.51875301,0.02509642858347706,0.4562986866827536
7,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3503,OH-A,276.77200272,-12.6302492,0.02509642858347706,0.2281493433413768
8,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3504,UNNAMED,276.70194273,-12.4525298,0.02509642858347706,0.3422240048129951
9,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3505,W 39,276.69191027,-12.445911500000001,0.045629869688182376,0.03422240099125302
10,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3506,UNNAMED,276.66565525,-12.44437163,0.02509642858347706,0.03422240099125302
11,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3507,UNNAMED,276.67278269,-12.45322621,0.02509642858347706,0.045629869688182376
12,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3508,UNNAMED,276.67277988,-12.45267066,0.02509642858347706,0.045629869688182376
13,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3509,UNNAMED,276.68191861,-12.44734867,0.02509642858347706,0.0570373358353442
14,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3510,UNNAMED,276.6898258,-12.44564379,0.03878538847002476,0.03422240099125302
15,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3511,UNNAMED,276.70953321,-12.47054892,0.02509642858347706,0.1140746716706884
16,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3512,UNNAMED,276.69357109,-12.44479236,0.02509642858347706,0.07985226812966786
17,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3513,UNNAMED,276.69232688,-12.44590949,0.02509642858347706,0.03422240099125302
18,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3514,UNNAMED,276.67686158,-12.43598407,0.02509642858347706,0.01711120049562651
19,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3515,18239-1228,276.69564149,-12.44228233,0.02509642858347706,0.022814934844091188
20,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3516,NH3,276.69313478,-12.44090553,0.02509642858347706,0.0076049780688831016
21,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3517,UNNAMED,276.67233934,-12.447950500000001,0.02509642858347706,0.0011407467103324651
22,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3518,UNNAMED,276.70341962,-12.43977251,0.02509642858347706,0.0003802489034441551
23,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3519,UNNAMED,276.69332164,-12.440782400000002,0.0011407467103324651,7.604977969282806e-05
24,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3520,UNNAMED,276.69263907,-12.44091903,0.0011407467103324651,7.604977969282806e-05
25,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3521,UNNAMED,276.70179638,-12.44008591,0.0012738337388896607,0.0007604978068883101
26,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3522,UNNAMED,276.70238329,-12.440805300000001,0.001673095143282188,0.0007604978068883101
27,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3523,UNNAMED,276.70374812,-12.43882646,0.02509642858347706,0.0007604978068883101
28,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3524,UNNAMED,276.70066054,-12.44614702,0.021674186699514486,0.011407467422045594
29,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3525,RAFGL 2153,276.66391986,-12.43076874,0.02509642858347706,0.1140746716706884
30,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3526,UNNAMED,276.63219680000003,-12.41897738,0.02053343982982155,0.011407467422045594
31,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3527,18237-1226,276.64171278,-12.40587569,0.02509642858347706,0.022814934844091188
32,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3528,OH-E,276.64317529,-12.36559035,0.02509642858347706,0.2281493433413768
33,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3529,18242-1227,276.77514544,-12.42828707,0.02509642858347706,0.022814934844091188
34,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3543,CO,276.43361014,-12.36493617,0.02509642858347706,0.1140746716706884
35,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3544,OH-A,276.40026971,-12.36287503,0.02509642858347706,0.2281493433413768
36,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3562,18236-1205,276.60123262,-12.06301143,0.02509642858347706,0.022814934844091188
37,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3563,UNNAMED,276.60917074,-12.06741759,0.013688961161431465,0.011407467422045594
38,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3564,NH3,276.60123248,-12.06298366,0.02509642858347706,0.0076049780688831016
39,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3565,H2O-E,276.60123122,-12.06273366,0.02509642858347706,0.022814934844091188
40,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3566,CH3OH-E,276.60733618,-12.06466253,0.02509642858347706,0.0003802489034441551
41,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3567,CH3OH-E,276.60730278,-12.0646488,0.02509642858347706,0.0003802489034441551
42,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3568,CH3OH-E,276.60730271,-12.06463491,0.02509642858347706,0.0003802489034441551
43,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3569,CH3OH-E,276.60730276,-12.06464602,0.02509642858347706,0.0003802489034441551
44,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3570,CH3OH-E,276.60729856,-12.06463771,0.02509642858347706,0.0003802489034441551
45,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3571,UNNAMED,276.50302657,-11.92126191,0.02509642858347706,0.1140746716706884
46,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3572,UNNAMED,276.50206016,-11.89487737,0.02509642858347706,0.06844480198250602
47,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3573,UNNAMED,276.50994643,-11.88900586,0.02509642858347706,0.03422240099125302
48,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3574,UNNAMED,276.51281789,-11.88010299,0.04334837339902897,0.03422240099125302
49,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3575,UNNAMED,276.50859848,-11.86956769,0.046770615282991534,0.03422240099125302
50,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3576,L_406,276.44868888,-11.80374524,0.6616330569335263,0.022814934844091188
51,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3577,CO,276.64943421,-11.70749642,0.02509642858347706,0.0570373358353442
52,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3578,OH-A,276.51909796,-11.88618383,0.02509642858347706,0.2281493433413768
53,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3579,L_406,276.40904164,-11.79032555,0.02509642858347706,0.09125973937636477
54,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3580,CO,276.52167475,-11.90144935,0.02509642858347706,0.2281493433413768
55,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3581,UNNAMED,276.51533441,-11.8834242,0.02737792232286293,0.011407467422045594
56,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3582,UNNAMED,276.53680889,-11.928321,0.011407467422045594,0.1140746716706884
57,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3583,18232-1154,276.51238166,-11.87621616,0.02509642858347706,0.022814934844091188
58,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3584,OH-E,276.50161517,-11.87274035,0.02509642858347706,0.0003802489034441551
59,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3585,OH-E,276.49198009,-11.87881476,0.02509642858347706,0.1140746716706884
60,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3586,CH3OH-E,276.50187024,-11.87292524,0.02509642858347706,0.0003802489034441551
61,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3587,CH3OH-E,276.50188639999993,-11.87282516,0.02509642858347706,0.0003802489034441551
62,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3588,CH3OH-E,276.50187852,-11.87291408,0.02509642858347706,0.0003802489034441551
63,1166,J1826.5-1202 ,276.6486,-12.0484,0.10073934,0.13517855,3589,CH3OH-E,276.50018704,-11.87291948,0.02509642858347706,0.0003802489034441551
