NAME,RA,DE,SIGMA_RA,SIGMA_DE
4FGL J2321.9-4842 ,350.4963,-48.7082,0.09811682,0.09521034
4FGL J2323.1+2040 ,350.7911,20.6768,0.07989189,0.0795729
4FGL J2323.9+2519 ,350.9781,25.3322,0.0841898,0.077973895
4FGL J2324.6+3115 ,351.17,31.2573,0.22690351,0.18261997
4FGL J2325.2-2010 ,351.3075,-20.1746,0.057523448,0.051920064
4FGL J2326.5+8555 ,351.6379,85.9233,0.42237982,0.3839926
4FGL J2326.9-4130 ,351.7374,-41.5089,0.115740456,0.1058701
4FGL J2327.3+4717 ,351.8282,47.2885,0.10985141,0.106182314
4FGL J2327.5-3259 ,351.8825,-32.9869,0.12300956,0.113810815
4FGL J2330.2+7759 ,352.5682,77.9947,0.058568016,0.08224986
4FGL J2330.3-2948 ,352.5806,-29.8072,0.070746146,0.10031706
4FGL J2330.5-2445 ,352.6484,-24.7543,0.23184416,0.17842305
4FGL J2331.6+4430 ,352.9013,44.5138,0.05138148,0.05029955
4FGL J2333.1-5527 ,353.286,-55.4638,0.040400382,0.042510457
4FGL J2336.2-0715 ,354.0673,-7.2647,0.12077194,0.121538565
4FGL J2336.9-8427 ,354.2359,-84.4618,0.04497818,0.045888603
4FGL J2337.7-2903 ,354.4308,-29.0635,0.11180189,0.12293326
4FGL J2339.4+3008 ,354.852,30.1407,0.07902626,0.055275947
4FGL J2342.4-4739 ,355.6078,-47.6649,0.063573994,0.06404083
4FGL J2343.0-4756 ,355.7692,-47.9477,0.062494867,0.07157403
4FGL J2347.9-5106 ,356.9985,-51.1139,0.060973283,0.052230824
4FGL J2351.4-2818 ,357.8686,-28.3116,0.10660139,0.15419903
4FGL J2353.2+3135 ,358.3215,31.5927,0.065119855,0.06528412
4FGL J2353.5+6646 ,358.3926,66.7697,0.05634827,0.059154056
4FGL J2355.2-5247 ,358.806,-52.7932,0.063717075,0.06558342
4FGL J2355.5-6614 ,358.8908,-66.2345,0.061545383,0.06166252
4FGL J2357.8+6839 ,359.4745,68.6617,0.077689335,0.08874756
4FGL J2359.1+1719 ,359.7756,17.3225,0.05108196,0.05384017
4FGL J2359.3+1444 ,359.839,14.7498,0.21021904,0.15966761
